Customer;Customer Plant;Vehicle Name;Sub Family;Customer PN;Spare or Original;Engine Nr;Production Date;Inservice Date;Repair Date;Customer Recording Date;Upload Date;KMS;Repair Country;Climate;Technical Factor;Total Warranty Cost €;Labor cost €;Material cost €;MIS;KM/Year
Make D;Site SC;MD MB;Alternators NRG NRG12;78875549;Original;KL4;2023-01-27;2023-02-14;2023-07-14;2023-08-16;2023-09-27;6563;BR;Tropical;1;390,7712473;77,23160807;313,5396392;5;15970
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2022-07-14;2022-10-23;2023-02-20;2023-05-02;2023-05-30;6169;CO;Tropical;1;2203,584506;56,84030139;2146,744205;4;18764
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-26;2022-01-01;2023-04-26;2023-04-27;2023-05-30;20262;BR;Tropical;1;366,0649612;52,0034238;314,0615374;16;15408
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-10-25;2022-12-22;2023-06-20;2023-06-22;2023-07-27;3668;BR;Tropical;1;339,4108766;54,37992435;285,0309522;6;7438
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-09-22;2021-10-26;2023-07-18;2023-07-24;2023-08-24;28476;BR;Tropical;1;391,3211043;47,70708359;343,6140207;21;16498
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-11-07;2022-11-05;2023-09-01;2023-09-19;2023-09-27;17038;BR;Tropical;1;348,9914357;46,21594599;302,7754897;10;20730
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-03-26;2021-04-08;2023-09-25;2023-10-06;2023-10-26;27556;BR;Tropical;1;372,5420901;33,42012146;339,1219687;30;11175
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-28;2022-03-07;2023-12-27;2024-01-12;2024-02-22;27800;BR;Tropical;1;333,3863232;39,4259292;293,960394;22;15374
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2022-07-12;2022-07-13;2023-02-08;2023-02-28;2023-03-28;10942;BR;Tropical;1;293,3697546;19,06397323;274,3057814;7;19018
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;JLI;2022-05-04;2022-04-28;2023-05-23;2023-06-19;2023-06-25;22436;BR;Tropical;1;150,7726506;59,32863726;91,44401332;13;20998
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-09;2021-12-03;2023-07-26;2023-08-10;2023-08-24;19796;BR;Tropical;1;352,5235679;51,58404135;300,9395265;20;12043
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-12-17;2022-11-29;2023-09-25;2023-09-26;2023-10-26;36472;BR;Tropical;1;333,9123067;38,68570111;295,2266056;10;44374
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-14;2021-11-30;2023-11-20;2023-11-23;2023-12-14;21548;BR;Tropical;1;319,6253446;32,59067617;287,0346684;24;10924
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-09-21;2022-09-11;2023-03-10;2023-03-10;2023-03-28;12333;BR;Tropical;1;310,8365513;36,52148403;274,3150673;6;25009
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;JLI;2022-11-26;2022-11-09;2023-12-04;2023-12-11;2024-01-25;25420;BR;Tropical;1;156,0852468;59,8463964;96,2388504;13;23791
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2022-05-13;2022-08-31;2024-01-23;2024-02-07;2024-02-22;45235;EC;Tropical;1;345,9086568;46,2142548;299,694402;17;32374
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-12-09;2021-11-29;2023-03-24;2023-04-05;2023-04-21;14303;BR;Tropical;1;152,627253;56,73778568;95,88946729;16;10876
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-15;2021-12-17;2023-11-07;2023-11-13;2023-11-28;10082;BR;Tropical;1;332,7566751;45,72200666;287,0346684;23;5333
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-11-08;2022-01-16;2024-01-06;2024-01-30;2024-02-22;34343;MX;Dry;1;388,1183544;78,3709416;309,7474128;24;17410
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-11-12;2021-11-09;2023-04-03;2023-04-04;2023-04-21;23177;BR;Tropical;1;133,2611034;47,27838153;85,98272186;17;16587
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-01-25;2022-02-02;2023-03-29;2023-05-04;2023-05-30;11987;BR;Tropical;1;187,491914;98,08889525;89,40301873;14;10417
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2021-09-21;2021-11-08;2023-05-02;2023-05-11;2023-05-30;68348;BR;Tropical;1;342,7659362;53,95122229;288,8147139;18;46198
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-09;2022-01-14;2023-02-08;2023-02-15;2023-02-24;11260;BR;Tropical;1;311,6165678;37,31078638;274,3057814;13;10538
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-05-05;2022-04-30;2023-02-24;2023-03-23;2023-04-21;5358;BR;Tropical;1;292,8314658;23,2058289;269,6256369;10;6519
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-01-28;2022-01-21;2023-10-13;2023-10-17;2023-11-28;32137;BR;Tropical;1;144,6030688;50,05562531;94,54744345;21;18619
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-10;2022-01-07;2023-03-03;2023-03-06;2023-03-28;158108;BR;Tropical;1;321,7382097;52,1868142;269,5513955;14;137403
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-10-19;2021-11-15;2023-05-09;2023-05-09;2023-05-30;29847;BR;Tropical;1;125,7774566;34,7621453;91,01531126;18;20174
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-11-25;2021-12-06;2023-10-27;2023-11-25;2023-12-14;18253;BR;Tropical;1;116,448527;26,07626878;90,37225817;23;9656
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2022-06-27;2022-07-02;2023-11-24;2023-11-29;2023-12-14;20368;BR;Tropical;1;133,2611034;40,86648985;92,39461354;17;14577
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-07-26;2022-08-19;2024-01-11;2024-01-18;2024-02-22;28435;BR;Tropical;1;363,4343748;54,9169992;308,5173756;17;20351
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-10-21;2022-11-01;2023-07-29;2023-08-03;2023-08-24;12586;BR;Tropical;1;340,4546729;39,5151464;300,9395265;9;17014
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-13;2022-01-26;2023-11-17;2023-11-29;2023-12-14;19786;BR;Tropical;1;320,2497584;45,73132627;274,5184322;22;10942
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-08-17;2022-08-08;2023-12-01;2023-12-05;2023-12-14;21540;BR;Tropical;1;333,6233988;37,71646167;295,9069371;16;16379
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2023-03-23;2023-03-09;2023-09-05;2023-09-05;2023-09-27;10562;BR;Tropical;1;340,6317455;39,68289938;300,9488461;6;21417
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-03-30;2023-06-03;2023-10-31;2023-10-31;2023-11-28;10210;BR;Tropical;1;340,6131063;46,88695791;293,7261484;5;24844
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;JLI;2021-03-31;2021-04-20;2023-12-06;2024-01-03;2024-01-25;51451;BR;Tropical;1;157,1488128;59,9111352;97,2376776;32;19562
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-09-27;2021-09-22;2024-01-10;2024-01-11;2024-02-22;25720;BR;Tropical;1;372,4608132;38,935764;333,5250492;28;11176
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-11-16;2021-10-26;2023-03-20;2023-03-27;2023-04-21;13237;BR;Tropical;1;146,0848868;57,13852891;88,94635784;17;9474
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2023-03-24;2023-03-14;2023-04-13;2023-04-20;2023-05-30;13;BR;Tropical;1;293,2508483;36,35579861;256,8950497;1;158
Make D;Site RO;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-01-19;2023-02-03;2023-06-03;2023-06-09;2023-06-25;5084;BR;Tropical;1;312,7195136;27,68856131;285,0309522;4;15464
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;GL4;2021-11-22;2021-11-26;2023-06-19;2023-06-27;2023-07-27;20708;BR;Tropical;1;410,7152127;54,37992435;356,3352884;19;13260
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-01-03;2023-04-06;2023-07-05;2023-07-17;2023-08-24;5995;BR;Tropical;1;353,4555289;55,83378351;297,6217454;3;24313
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-06-14;2022-06-25;2023-10-18;2023-11-10;2023-11-28;18937;BR;Tropical;1;331,013908;38,41543242;292,5984756;16;14400
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-12-28;2023-01-23;2024-01-18;2024-01-19;2024-02-22;2795;BR;Tropical;1;345,8161728;38,4363504;307,3798224;12;2834
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-03-31;2021-04-10;2024-01-25;2024-01-29;2024-02-22;27864;BR;Tropical;1;126,7585704;27,7729452;98,9856252;34;9971
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-09-09;2021-09-09;2023-02-01;2023-02-10;2023-02-24;21090;BR;Tropical;1;323,3911017;49,08532026;274,3057814;17;15094
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-09;2022-01-03;2023-02-27;2023-03-27;2023-04-21;24150;BR;Tropical;1;123,950813;36,86837716;87,08243584;14;20988
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-04-07;2021-06-29;2023-07-19;2023-08-01;2023-08-24;50904;MX;Dry;1;949,0438451;156,3737362;792,6701089;25;24773
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2022-08-05;2022-08-25;2023-07-21;2023-08-07;2023-08-24;29755;BR;Tropical;1;331,2003002;30,26077367;300,9395265;11;32911
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-03-04;2021-03-23;2023-08-10;2023-08-25;2023-09-27;41200;BR;Tropical;1;128,8063298;37,50211064;91,30421917;29;17285
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2022-08-05;2022-10-25;2023-09-20;2023-10-04;2023-10-26;10414;CO;Tropical;1;448,3477979;38,33155593;410,016242;11;11519
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-12-23;2022-12-29;2023-10-25;2023-10-27;2023-11-28;3777;BR;Tropical;1;327,332662;28,29433596;299,0383261;10;4595
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-11-16;2022-01-31;2023-11-22;2023-11-22;2023-12-14;17686;BR;Tropical;1;334,2664519;53,52252023;280,7439316;22;9781
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2022-01-10;2022-03-28;2023-06-21;2023-07-05;2023-07-27;25239;CO;Tropical;1;411,6658129;21,41646378;390,2493491;15;20472
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-12-10;2021-12-07;2024-01-26;2024-02-07;2024-02-22;50890;BR;Tropical;1;364,803138;38,797038;326,0061;26;23814
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-04-06;2021-05-18;2023-05-08;2023-05-17;2023-05-30;28920;BR;Tropical;1;386,7358562;53,95122229;332,7846339;24;14661
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-11-30;2022-11-28;2023-06-26;2023-07-10;2023-07-27;10995;BR;Tropical;1;321,0419253;28,4248105;292,6171148;7;19110
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-11-15;2022-12-20;2023-07-18;2023-07-28;2023-08-24;7262;BR;Tropical;1;332,4304887;28,4248105;304,0056782;7;12622
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-16;2021-12-28;2023-10-19;2023-10-24;2023-11-28;13340;BR;Tropical;1;331,1630217;37,43687337;293,7261484;22;7377
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-10-13;2022-11-14;2023-11-09;2023-11-28;2023-12-14;57223;BR;Tropical;1;346,1116762;53,51320062;292,5984756;12;58018
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2021-03-25;2021-06-20;2023-05-11;2023-05-16;2023-05-30;23223;CO;Tropical;1;396,1300231;33,86746274;362,2625603;23;12285
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-12-09;2021-12-05;2023-06-28;2023-07-21;2023-08-24;46494;BR;Tropical;1;124,4447523;28,2384183;96,20633403;19;29772
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-17;2021-12-01;2023-09-22;2023-10-04;2023-10-26;30576;BR;Tropical;1;316,1118516;29,42200877;286,6898428;22;16909
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-12-14;2021-12-14;2023-12-04;2023-12-05;2023-12-14;19751;BR;Tropical;1;350,3055007;46,2252656;304,0802351;24;10013
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2021-09-28;2021-10-24;2023-02-16;2023-02-24;2023-03-28;6335;BR;Tropical;1;287,6867777;19,1289746;268,5578031;16;4817
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-07-26;2022-08-23;2023-11-16;2023-11-17;2023-11-28;25525;BR;Tropical;1;136,0942648;41,91028617;94,18397866;15;20704
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-08-10;2023-08-19;2024-01-16;2024-01-17;2024-02-22;5706;BR;Tropical;1;341,4694248;39,4259292;302,0434956;5;13885
Make D;Site SC;MD MB;Alternators NRG NRG12;16342626;Original;KL4;2023-01-24;2023-02-22;2023-08-21;2023-08-23;2023-09-27;14255;BR;Tropical;1;351,3865754;56,44887777;294,9376977;6;28906
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-08-30;2021-09-22;2023-09-12;2023-09-27;2023-10-26;22559;BR;Tropical;1;165,8610992;60,28855709;105,5725421;24;11436
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-02-10;2022-02-19;2023-05-15;2023-05-20;2023-05-30;13406;BR;Tropical;1;336,7081897;53,95122229;282,7569674;15;10874
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2021-05-07;2021-08-30;2023-11-18;2023-12-16;2024-01-25;28731;BR;Tropical;1;146,7628596;41,8860036;104,876856;27;12947
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-12-17;2021-12-25;2023-03-20;2023-03-23;2023-04-21;16572;BR;Tropical;1;327,6774876;52,36688859;275,310599;15;13442
Make D;Site SC;MD MB;Alternators NRG NRG12;16342626;Original;KL4;2023-01-23;2023-01-29;2023-07-28;2023-07-31;2023-08-24;8103;BR;Tropical;1;343,5860619;39,58038367;304,0056782;6;16431
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-11-21;2022-11-19;2023-08-16;2023-08-17;2023-09-27;49094;BR;Tropical;1;327,4165385;21,02504016;306,3914984;9;66368
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-19;2022-01-15;2023-12-06;2023-12-13;2024-01-25;83806;BR;Tropical;1;154,0505988;59,8463964;94,2042024;23;44332
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-11-16;2021-11-14;2023-12-04;2024-01-11;2024-02-22;30498;BR;Tropical;1;165,8793024;59,9111352;105,9681672;25;14842
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2023-03-30;2023-03-10;2023-08-07;2023-08-14;2023-09-27;2501;BR;Tropical;1;136,3738531;28,54596543;107,8278877;5;6086
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-08-03;2022-09-03;2023-08-29;2023-09-15;2023-09-27;20179;BR;Tropical;1;147,3803125;42,19919408;105,1811185;12;20459
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-06-29;2022-07-19;2023-12-11;2023-12-22;2024-01-25;8739;BR;Tropical;1;144,552492;41,8860036;102,6664884;17;6254
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;HL4;2021-11-12;2022-05-04;2024-01-24;2024-02-07;2024-02-22;45980;EC;Tropical;1;345,9086568;46,2142548;299,694402;21;26639
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;FL4;2021-11-05;2022-01-22;2023-04-17;2023-04-25;2023-05-30;12665;CO;Tropical;1;376,3258518;32,18061333;344,1452385;15;10273
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-12-23;2023-01-22;2023-03-23;2023-04-28;2023-05-30;769;BR;Tropical;1;328,050272;52,01274341;276,0375286;2;4678
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-11-25;2021-12-04;2023-11-24;2023-11-28;2023-12-14;15903;BR;Tropical;1;133,2611034;40,86648985;92,39461354;24;8062
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;JLI;2023-07-14;2023-09-03;2024-01-31;2024-02-02;2024-02-22;4073;BR;Tropical;1;158,6655504;59,7076704;98,95788;5;9911
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2021-11-08;2022-01-08;2023-04-03;2023-04-06;2023-04-21;14000;BR;Tropical;1;324,5740575;52,01274341;272,5613141;15;11356
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-11-17;2021-10-29;2023-07-21;2023-07-21;2023-08-24;30410;BR;Tropical;1;126,029086;35,9736946;90,05539143;21;17618
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-01-07;2022-02-13;2023-10-06;2023-10-24;2023-11-28;13619;BR;Tropical;1;337,8172233;38,90937175;298,9078515;20;8285
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-03-24;2022-04-20;2023-11-11;2023-11-16;2023-11-28;52163;BR;Tropical;1;134,7056429;40,86648985;93,83915309;19;33403
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-01-31;2022-01-14;2023-03-10;2023-03-24;2023-04-21;39245;BR;Tropical;1;308,8705146;32,54407812;276,3264365;14;34106
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2021-02-12;2021-02-18;2023-08-07;2023-08-18;2023-09-27;19200;BR;Tropical;1;159,318733;51,49084525;107,8278877;30;7787
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-09-26;2022-10-04;2023-08-30;2023-08-31;2023-09-27;10120;BR;Tropical;1;140,4931208;43,66237285;96,8307479;11;11193
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-01-19;2022-01-14;2023-03-10;2023-03-14;2023-03-28;24887;BR;Tropical;1;145,2316324;56,93191421;88,29971819;14;21628
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2022-01-10;2022-03-07;2023-05-31;2023-06-07;2023-06-25;38196;CO;Tropical;1;429,7085779;30,72675417;398,9818237;15;30981
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-02-25;2022-03-28;2023-07-21;2023-07-28;2023-08-24;55993;BR;Tropical;1;351,7034422;47,69776398;304,0056782;16;42578
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2021-12-18;2021-12-01;2023-06-24;2023-08-04;2023-08-24;41292;BR;Tropical;1;152,0401175;44,21222984;107,8278877;19;26441
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;GL4;2021-12-16;2021-12-01;2023-07-24;2023-08-05;2023-08-24;17433;BR;Tropical;1;318,0223716;34,38004129;283,6423304;20;10605
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;FL4;2023-04-04;2023-09-03;2023-11-02;2023-11-15;2023-11-28;11582;CL;Temperate;1;410,8736461;95,81491041;315,0587357;2;70457
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;GL4;2023-03-03;2023-03-25;2023-11-20;2023-11-22;2023-12-14;12004;BR;Tropical;1;127,7345747;35,56363176;92,1709429;8;18256
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-12-26;2022-12-23;2023-12-18;2024-01-12;2024-02-22;15134;BR;Tropical;1;331,601382;46,9171332;284,6842488;12;15344
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-05-23;2023-11-28;2023-12-28;2023-12-29;2024-01-25;47;BR;Tropical;1;334,3574052;35,3936268;298,9637784;1;572
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-08-25;2021-09-07;2023-12-26;2024-01-16;2024-02-22;40012;BR;Tropical;1;139,1236812;42,4686528;96,6550284;28;17386
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-06-24;2022-07-04;2023-03-31;2023-04-26;2023-05-30;6991;BR;Tropical;1;309,8117952;32,31108787;277,5007074;9;9451
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2021-08-17;2021-08-03;2023-11-21;2023-12-20;2024-01-25;48407;BR;Tropical;1;327,8742768;27,9394164;299,9348604;28;21034
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;JLI;2023-05-23;2023-05-24;2023-12-20;2023-12-28;2024-01-25;24847;BR;Tropical;1;339,323796;39,3889356;299,9348604;7;43186
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;JLI;2022-03-21;2022-04-27;2024-01-17;2024-01-19;2024-02-22;95716;BR;Tropical;1;368,2435428;59,7261672;308,5173756;21;55455
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-12-14;2022-12-06;2023-07-04;2023-07-17;2023-08-24;7504;BR;Tropical;1;314,5181983;34,00725689;280,5109414;7;13043
Make D;Site SC;MD TB;Alternators FG FGN12;57412627;Original;KL4;2021-04-19;2021-04-20;2023-08-08;2023-08-10;2023-08-24;29767;BR;Tropical;1;394,2008638;40,01840534;354,1824584;28;12934
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-11-10;2021-11-07;2023-11-27;2023-12-18;2024-01-25;20895;BR;Tropical;1;147,6876996;51,143652;96,5440476;25;10169
Make D;Site GR;MD OH;Alternators NRG NRG12;16342626;Original;GL4;2022-03-25;2022-03-30;2023-05-24;2023-06-12;2023-06-25;28250;BR;Tropical;1;311,2190563;38,07060685;273,1484495;14;24551
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2023-01-24;2023-01-22;2023-06-21;2023-06-28;2023-07-27;11853;BR;Tropical;1;345,5152211;54,37992435;291,1352968;5;28842
Make D;Site SC;MD TB;Alternators NRG NRG12;78875549;Original;KL4;2022-02-08;2022-01-18;2023-07-12;2023-07-19;2023-08-24;15545;BR;Tropical;1;158,4426896;60,90365135;97,53903826;18;10507
Make D;Site GR;MD OS;Alternators NRG NRG12;16342626;Original;GL4;2022-05-10;2022-05-04;2023-07-28;2023-08-08;2023-08-24;14309;BR;Tropical;1;347,9196805;40,53098389;307,3886966;15;11606
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-11-30;2021-12-30;2023-08-22;2023-08-25;2023-09-27;47313;BR;Tropical;1;128,228514;31,36048765;96,86802634;20;28782
Make D;Site GR;MD OS;Alternators NRG NRG12;78875549;Original;GL4;2022-11-07;2022-11-08;2024-01-02;2024-01-12;2024-02-22;14165;BR;Tropical;1;143,6091552;35,3843784;108,2247768;14;12310
Make D;Site GR;MD OH;Alternators NRG NRG12;78875549;Original;GL4;2021-03-26;2021-03-26;2023-02-14;2023-02-15;2023-02-24;20002;BR;Tropical;1;124,8862036;38,4436674;86,44253619;23;10581
Make D;Site SC;MD TB;Alternators NRG NRG12;16342626;Original;KL4;2022-05-12;2022-05-21;2023-03-17;2023-03-28;2023-04-21;21633;BR;Tropical;1;309,6533619;33,32692536;276,3264365;10;26320
